9,564,0,Klinik Hallerwiese-Cnopf'sche Kinderklinik,Klinik Hallerwiese-Cnopf'sche Kinderklinik,St.-Johannis-Mühlgasse,19,90419,nürnberg,0911 3340-01,cnopfsche@diakonieneuendettelsau.de,www.cnopfsche-kinderklinik.de,2,Diakoneo KdÖR,2,1,2,1,2,2,2,267,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,11.0,,,,,,,,,,,,43.0,41.0,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,50.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,nürnberg,49.453872,11.077298,14,27
9,564,0,Klinik Kaiserstrasse GbR,Klinik Kaiserstrasse GbR,Kaiserstr.,36,90403,nürnberg,0911 2743130,info@klinik-kaiserstrasse.de,www.klinik-kaiserstrasse.de,3,Klinik Kaiserstrasse GbR Dr. med. Dimitris Doumouras Dr. med. Christine Federschmidt-Doumouras,4,0,2,2,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nürnberg,49.453872,11.077298,14,27
9,564,0,Kliniken Dr. Erler gGmbH Fachkrankenhaus für Orthopädie und Chirurgie,Kliniken Dr. Erler gGmbH Fachkrankenhaus für Orthopädie und Chirurgie,Kontumazgarten,4-19,90429,nürnberg,0911 2728-0,info@erler-klinik.de,www.erler-klinik.de,2,Kliniken Dr. Erler gGmbH,2,1,2,2,1,2,2,244,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,77.0,,,,62.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,nürnberg,49.453872,11.077298,14,27
9,564,0,Klinikum Nürnberg AöR,Klinikum Nürnberg Klinikum Nürnberg Nord,Prof.-Ernst-Nathan-Str.,1,90419,nürnberg,0911 398-0,,www.klinikum-nuernberg.de,1,Klinikum Nürnberg Kommunalunternehmen AöR,2,2,2,2,2,2,2,1201,,,,,,,,,,,,,,,,,66.0,,,,24.0,,,,108.0,,,,6.0,,,119.0,,,120.0,,,,,,,,,,,,,,,,,,,,,135.0,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,30.0,,61.0,34.0,,,,,,176.0,,,,20.0,,,,,,,,,42.0,,,28.0,,,,9.0,,10.0,,,68.0,,,,61.0,,,,,,,,,,,,,,,,,21.0,,,,,,,,nürnberg,49.453872,11.077298,14,27
9,564,0,Klinikum Nürnberg AöR,Klinikum Nürnberg Klinikum Nürnberg Süd,Breslauer Str.,201,90471,nürnberg,0911 398-0,,www.klinikum-nuernberg.de,1,Klinikum Nürnberg Kommunalunternehmen AöR,2,3,2,1,2,2,2,924,,,,,,,,,,,,,,,,,46.0,,,,114.0,106.0,,,,,,,10.0,,,,,,,,,47.0,,,,,,,26.0,,,,,,,,24.0,,,,,,,,,,,,,96.0,41.0,60.0,26.0,,,,,35.0,,,,,,,,,,65.0,,,,,,,,78.0,,,,24.0,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,20.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,nürnberg,49.453872,11.077298,14,27
9,564,0,Krankenhaus Martha-Maria,Krankenhaus Martha-Maria,Stadenstr.,58,90491,nürnberg,0911 959-0,krankenhaus.nuernberg@martha-maria.de,www.martha-maria.de,2,Martha-Maria Krankenhaus gemeinnützige GmbH,2,2,2,2,2,2,2,310,,,70.0,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,51.0,,,,,,12.0,,,,,,,,,,,40.0,,,,,12.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nürnberg,49.453872,11.077298,14,27
9,564,0,Maximilians-Augenklinik gemeinnützige GmbH,Maximilians-Augenklinik gemeinnützige GmbH,Erlenstegenstr.,30,90491,nürnberg,0911 91994-0,info@maximilians-augenklinik.de,www.maximilians-augenklinik.de,2,Maximilians-Augenklinik gemeinnützige GmbH,2,0,2,2,2,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nürnberg,49.453872,11.077298,14,27
9,564,0,Metropol Medical Clinic GmbH,Metropol Medical Clinic GmbH,Virnsberger Str.,75,90431,nürnberg,0911 99904-444,harald.steib@mmc-nuernberg.de,www.metropol-medical-clinic.de,3,Metropol Medical Clinic GmbH,4,0,2,2,2,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,nürnberg,49.453872,11.077298,14,27
9,564,0,Nürnberger Klinik für Ästhetisch-Plastische Chirurgie GmbH & Co.KG,Nürnberger Klinik für Ästhetisch-Plastische Chirurgie GmbH & Co. KG,Sibeliusstr.,15,90491,nürnberg,0911 95961-0,info@nuernbergerklinik.de,www.nuernbergerklinik.de,3,Nürnberger Klinik für Ästhetisch-Plastische Chirurgie GmbH & Co. KG,4,0,2,2,2,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nürnberg,49.453872,11.077298,14,27
9,564,0,St. Theresien-Krankenhaus Nürnberg Gemeinnützige GmbH,St. Theresien Krankenhaus gGmbH,Mommsenstr.,24,90491,nürnberg,0911 5699-0,info@theresien-krankenhaus.de,www.theresien-krankenhaus.de,2,St. Theresien Krankenhaus gGmbH,2,2,2,2,2,2,2,230,60.0,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,25.0,,,1.0,,,,,,,,,,12.0,,,,,45.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,nürnberg,49.453872,11.077298,14,27
9,564,0,Wallenstein Klinik GmbH,Wallenstein Klinik GmbH,Rothenburger Str.,243,90439,nürnberg,0911 96199-0,info@wallensteinklinik.de,www.wallensteinklinik.de,3,Wallenstein Klinik GmbH,4,0,2,2,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nürnberg,49.453872,11.077298,14,27
9,565,0,Krankenhaus Schwabach gGmbH,Diakoneo Klinik Schwabach,Regelsbacher Str.,7,91126,schwabach,,,,1,Krankenhaus Schwabach gGmbH,2,1,2,2,2,2,2,170,87.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,schwabach,49.3290521,11.0207677,13,27
9,576,143,Bezirksklinikum Ansbach,Psychiatrische Tagesklinik Roth,Weinbergweg,12a,91154,roth,0981 4653-0,info@bezirkskliniken-mfr.de,www.bezirksklinikum-ansbach.de,1,Bezirkskliniken Mittelfranken,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roth,49.1952934,11.0566523,12,27
9,576,143,Kreisklinik Roth,Kreisklinik Roth,Weinbergweg,14,91154,roth,09171 802-0,info@kreisklinik-roth.de,www.kreisklinik-roth.de,1,Kreisklinik Roth AdöR des Landkreises Roth,2,1,2,2,2,2,2,270,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,30.0,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,roth,49.1952934,11.0566523,12,27
9,672,114,Heiligenfeld Kliniken,Heiligenfeld Kliniken Psychosomatische Medizin u. Psychotherapie,Euerdorfer Str.,4-6,97688,bad kissingen,0971 84-0,info@heiligenfeld.de,www.heiligenfeld.de,3,Heiligenfeld Kliniken GmbH,2,0,2,2,2,2,2,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bad kissingen,50.1999412,10.0767379,19,21
9,672,114,HELIOS Privatklinik Bad Kissingen,HELIOS Privatklinik Bad Kissingen,Kissinger Str.,150,97688,bad kissingen,,,,3,HELIOS Privatkliniken GmbH,4,1,2,2,2,2,2,14,,,3.0,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bad kissingen,50.1999412,10.0767379,19,21
9,672,114,HELIOS St. Elisabeth Krankenhaus Bad Kissingen GmbH,HELIOS St. Elisabeth-Krankenhaus Bad Kissingen GmbH,Kissinger Str.,150,97688,bad kissingen,0971 805-1000,info@elisabeth-online.de,www.elisabeth-online.de,3,HELIOS St. Elisabeth-Krankenhaus Bad Kissingen GmbH,2,1,2,2,2,2,2,195,,,34.0,,,,53.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,34.0,,,,,,,,,,,,,7.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,bad kissingen,50.1999412,10.0767379,19,21
9,672,114,HEMERA Klinik,HEMERA Klinik,Schönbornstr.,16,97688,bad kissingen,0971 699003-0,info@hemera.de,www.hemera.de,3,HEMERA Klinik GmbH,4,0,2,2,2,2,2,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bad kissingen,50.1999412,10.0767379,19,21
9,672,114,Neurologisches Fach- und Privatkrankenhaus Klinik Bavaria,Neurologisches Fach- und Privatkrankenhaus Klinik Bavaria,Von-der-Tann-Str.,18-22,97688,bad kissingen,0971 829-1101,steinschauer.l@klinik-bavaria.com,kissingen.klinikbavaria.de,3,Klinik Bavaria GmbH & Co. KG,3,0,2,2,2,2,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bad kissingen,50.1999412,10.0767379,19,21
9,675,141,Klinik Kitzinger Land,Klinik Kitzinger Land,Keltenstr.,67,97318,kitzingen,09321 704-0,info@k-kl.de,www.klinik-kitzinger-land.de,1,Klinik Kitzinger Land Kommunalunternehmen des Landkreises Kitzingen,2,1,2,2,2,2,2,200,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,kitzingen,49.7380667,10.1601218,16,22
9,676,139,HELIOS Kliniken Miltenberg-Erlenbach GmbH,Helios Klinik Miltenberg,Breitendieler Str.,32,63897,miltenberg,09372 700-0,gf.erlenbach@helios-kliniken.de,www.helios-kliniken.de,3,Kliniken Miltenberg-Erlenbach GmbH,2,0,2,2,2,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,miltenberg,49.7017584,9.2559718,16,17
9,762,0,Bezirkskrankenhaus Kaufbeuren,Bezirkskrankenhaus Kaufbeuren,Kemnater Str.,16,87600,kaufbeuren,08341 72-0,info@bkh-kaufbeuren.de,www.bkh-kaufbeuren.de,1,Bezirkskliniken Schwaben KU AdöR des Bezirks Schwaben,2,1,2,2,2,1,2,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,150.0,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kaufbeuren,47.8803788,10.622246,2,24
9,762,0,"Kliniken Ostallgäu-Kaufbeuren, AöR des Landkreises Ostallgäu und der Stadt Kaufbeuren - Klinikum Kaufbeuren",Klinikum Kaufbeuren,Dr.-Gutermann-Str.,2,87600,kaufbeuren,08341 42-0,info@klinikum-oal-kf.de,www.kliniken-oal-kf.de,1,Kliniken Ostallgäu-Kaufbeuren Anstalt des öffentlichen Rechts des Landkreises Ostallgäu und der Stadt Kaufbeuren,2,3,2,2,2,2,2,390,93.0,,,,,,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,57.0,,,,,,,,,,,,,14.0,,,,,33.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,kaufbeuren,47.8803788,10.622246,2,24
9,763,0,Bezirkskrankenhaus Kempten,Bezirkskrankenhaus Kempten,Robert-Weixler-Str.,46,87439,kempten (allgäu),0831 54026-0,info@bkh-kempten.de,,1,Bezirkskliniken Schwaben KU AdöR des Bezirks Schwaben,2,0,2,2,2,2,2,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,21.0,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kempten (allgäu),47.7267063,10.3168835,1,23
9,763,0,KJF Klinik Josefinum gGmbH,KJF Klinik Josefinum gGmbH Standort Kempten,Haubensteigweg,40,87439,kempten (allgäu),0821 2412-0,info@josefinum.de,www.josefinum.de,2,KJF Klinik Josefinum gGmbH,2,0,2,2,2,2,2,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kempten (allgäu),47.7267063,10.3168835,1,23
9,763,0,Klinikverbund Allgäu gGmbH Klinik Kempten,Klinikum Kempten,Robert-Weixler-Str.,50,87439,kempten (allgäu),0831 530-0,info@klinikum-kempten.de,www.kv-keoa.de,1,Klinikverbund Allgäu gGmbH,2,3,2,1,2,2,2,510,,,52.0,,40.0,,37.0,21.0,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,6.0,,,,51.0,,,,,,,,,,62.0,23.0,11.0,,4.0,,,,,,,,,40.0,,,,,55.0,,,,,,6.0,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kempten (allgäu),47.7267063,10.3168835,1,23
9,764,0,Bezirkskrankenhaus Memmingen,Bezirkskrankenhaus Memmingen,Bismarckstr.,23,87700,memmingen,08331 70-2663,info@bkh-memmingen.de,www.bkh-memmingen.de,1,Bezirkskliniken Schwaben KU AdöR des Bezirks Schwaben,2,0,2,2,2,2,2,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memmingen,47.9863099,10.1808016,3,22
9,764,0,Klinikum Memmingen AöR,Klinikum Memmingen,Bismarckstr.,23,87700,memmingen,08331 70-0,verwaltung@klinikum-memmingen.de,www.klinikum-memmingen.de,1,Klinikum Memmingen AöR,2,3,2,2,2,2,2,441,9.0,,,,,,,,,,,,,,,,9.0,,,,66.0,,,,,,,,,,,47.0,,,,,,36.0,,,,,,,,,,,,,,28.0,,,,65.0,,,,,,,,,,43.0,18.0,,,,,,,,,,,,36.0,,,,,,,,,22.0,40.0,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,memmingen,47.9863099,10.1808016,3,22
9,774,135,Bezirkskrankenhaus Günzburg,Bezirkskrankenhaus Günzburg,Lindenallee,2,89312,günzburg,08221 96-00,info@bkh-guenzburg.de,www.bkh-guenzburg.de,1,Bezirkskliniken Schwaben KU AdöR des Bezirks Schwaben,2,1,2,2,2,1,2,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,181.0,,,,52.0,20.0,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,günzburg,48.4555244,10.2766213,7,23
9,774,135,Kreiskliniken Günzburg-Krumbach Klinik Günzburg,Kreiskliniken Günzburg-Krumbach Klinik Günzburg,Lindenallee,1,89312,günzburg,08221 96-01,info@kliniken-gz-kru.de,www.kliniken-gz-kru.de,1,Kreiskliniken Günzburg-Krumbach Kommunalunternehmen des Landkreises Günzburg,2,2,2,2,2,2,2,240,,,,,,,,,,,,,,,,,,,,,47.0,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,44.0,,42.0,,,,,,,,,,,7.0,,,,,12.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,günzburg,48.4555244,10.2766213,7,23
9,775,135,Kreisspitalstiftung Weißenhorn Donauklinik Neu-Ulm,Kreisspitalstiftung Weißenhorn Donauklinik Neu-Ulm,Krankenhausstr.,11,89231,neu-ulm,0731 804-0,donauklinik@id-kliniken.de,www.donauklinik-neu-ulm.de,1,"Kreisspitalstiftung Weißenhorn, kreiskommunale Stiftung des öffentlichen Rechts",2,1,2,2,2,2,2,166,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,19.0,,,5.0,,,,,,,,,,,,,,,30.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neu-ulm,48.3953489,10.0005211,6,21
10,43,114,Diakonie Klinikum Neunkirchen gGmbH Kreuznacher Diakonie,Diakonie Klinikum Neunkirchen gGmbH,Brunnenstraße,20,66538,neunkirchen,0671  605-2954,"alexander.heusser@kreuznacherdiakonie,de",,2,Diakonie Klinikum Neunkirchen gGmbH,2,1,2,2,2,2,2,270,111.0,,,,,,,,,,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,neunkirchen,50.5456179,8.1025344,22,11
10,43,114,Marienhausklinik St. Josef Kohlhof,Marienhausklinik St. Josef Kohlhof,Klinikweg,1-5,66539,neunkirchen,06824 307374,esther.werkle@marienhaus.de,,2,Marienhaus Kliniken GmbH,2,1,2,1,2,2,2,230,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,neunkirchen,50.5456179,8.1025344,22,11
10,43,114,Stiftung Kreuznacher Diakonie Fliedner Krankenhaus,Fliedner Krankenhaus Neunkirchen,Theodor-Fliedner-Straße,12,66538,neunkirchen,0671 605-2957,"klaus-peter.wirtz@kreuznacherdiakonie,de",,2,Stiftung kreuznacher diakonie,2,0,2,2,2,2,2,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neunkirchen,50.5456179,8.1025344,22,11
10,44,115,Krankenhaus Saarlouis vom DRK,Krankenhaus Saarlouis vom DRK,Vaubanstraße,25,66740,saarlouis,06831 171-387,roland.hessedenz@drk-kliniken-saar.de,,2,DRK Krankenhausgesellschaft mbh Saarland,2,1,2,2,2,1,2,246,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,,,,,,,,,,,4.0,,,,,,,,,,,,6.0,,,,,52.0,,,,,,,,30.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,saarlouis,49.3164661,6.749846,13,3
10,44,115,Marienhaus Klinikum Saarlouis-Dillingen Standort Saarlouis,Marienhausklinikum St. Elisabeth Saarlouis,Kapuzinerstrasse,4,66740,saarlouis,06831 161-002,Ulla.Herber-Meier@Marienhaus.de,,2,Marienhaus Kliniken GmbH,2,2,2,1,2,2,2,409,43.0,,,,,,,,,,,,,,,,,,,,72.0,,,,19.0,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,13.0,,,25.0,,,16.0,,,,,,,,,,,,,,,,,,,,,86.0,,,,27.0,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,33.0,,,,,,,,,,,,,,,,,13.0,,,,,,,,saarlouis,49.3164661,6.749846,13,3
10,46,117,Marienhaus Klinikum St. Wendel-Otweiler,Marienhaus Klinikum St. Wendel,Am Hirschberg,1a,66606,st. wendel,06824-307370,eckart.polzin@marienhaus.de,,2,Marienhaus Kliniken im Landkreis Neunkirchen GmbH,2,2,2,2,2,2,2,341,48.0,,34.0,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,,15.0,,,,,,,,,,,,,,,,,,,,,,54.0,,,,12.0,,,,,,,,33.0,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,st. wendel,49.466972,7.1653135,14,5
10,46,117,Saarland-Heilstätten GmbH  SHG-Kliniken Sonnenberg,Saarland-Heilstätten GmbH SHG Tagesklinik St. Wendel,Hospitalhof,,66606,st. wendel,0681 889-2303,k.bizer@sb.shg-kliniken.de,,1,Saarland-Heilstätten GmbH,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,st. wendel,49.466972,7.1653135,14,5
13,3,0,Klinikum Südstadt Rostock,Klinikum Südstadt Rostock,Südring,81,18059,rostock,0381 4401-0,info@kliniksued-rostock.de,www.kliniksued-rostock.de,1,Hanse- und Universitätsstadt Rostock,2,2,2,2,2,2,2,491,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,rostock,54.0886707,12.1400211,48,33
13,3,0,Tagesklinik für Gerontopsychiatrie und Psychotherapie,Tagesklinik für Gerontopsychiatrie,Goerdelerstraße,52,18069,rostock,0381 123710,geronto@gp-gruppe.de,www.ggp-gruppe.de,3,GPR Gerontopsychiatrie Rostock mbH,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rostock,54.0886707,12.1400211,48,33
13,3,0,Tagesklinik für Psychiatrie/Psychotherapie,TK TS,Trelleborger Straße,10,18107,rostock,0381 123710,kontakt@ggp-gruppe.de,www.ggp-gruppe.de,3,Gesellschaft für Gesundheit und Pädagogik mbH,2,0,2,2,2,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rostock,54.0886707,12.1400211,48,33
