6.0,434.0,1.0,Reha-Zentrum Bad Homburg Klinik Wingertsberg,Am Wingertsberg,11,61348.0,Bad Homburg,06172 104-0,reha-klinik.wingertsberg@drv-bund.de,www.reha-klinik-wingertsberg.de,1.0,Deutsche Rentenversicherung Bund,6.0,219,,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,,,,,,,,,,,
6.0,434.0,1.0,Wicker Klinik/Wirbelsäulenklinik,Kaiser-Friedrich-Promenade,47-49,61348.0,Bad Homburg,06172 103-0,info@wickerklinik.de,www.wickerklinik.de,3.0,Wicker Klinik / Wirbelsäulenklinik Werner Wicker GmbH & Co. KG,6.0,332,,32.0,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,100.0,,,,,,,,,,,,,,
6.0,434.0,2.0,Salus Klinik,Landgrafenplatz,1,61381.0,Friedrichsdorf,06172 950-0,mail@salus-friedrichsdorf.de,www.salus-friedrichsdorf.de,3.0,Salus-Klinik GmbH & Co. Friedrichsdorf KG,6.0,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,228.0,,,
6.0,434.0,5.0,Asklepios Neurologische Klinik Falkenstein,Asklepiosweg,15,61462.0,Königstein,06174 90-6000,falkenstein@asklepios.com,www.asklepios.com/falkenstein,3.0,Asklepios Klinik Alsbach GmbH,6.0,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,,,,,,,,,,,,
6.0,434.0,5.0,Klinik Königstein der KVB,Sodener Straße,43,61462.0,Königstein,06174 204-0,info@kvb-klinik.de,www.kvb-klinik.de,1.0,Krankenversorgung der Bundesbahnbeamten (KVB),6.0,184,,,,115.0,,,12.0,,,,,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,
6.0,434.0,5.0,Migräne- und Kopfschmerzklinik Königstein,Ölmühlweg,31,61462.0,Königstein,06174 2904-0,info@migraene-klinik.de,www.migraene-klinik.de,3.0,MIGRÄNE-KLINIK KÖNIGSTEIN Verwaltungsgesellschaft mbH,6.0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,
6.0,435.0,1.0,MEDICLIN Reha-Zentrum Bad Orb,Spessartstraße,20,63619.0,Bad Orb,06052 808-0,info@orb.mediclin.de,www.mediclin.de,3.0,MediClin GmbH & Co. KG,6.0,277,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,177.0,,,,,,,,,,,,,,
6.0,435.0,1.0,Reha-Kliniken Küppelsmühle Bad Orb,Am Orbtal,1,63619.0,Bad Orb,06052 82-0,kliniken@kueppelsmuehle.de,www.kueppelsmuehle.de,3.0,Kliniken Küppelsmühle Bad Orb GmbH & Co. KG,6.0,156,,,,94.0,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,
6.0,435.0,1.0,Spessart-Klinik Bad Orb GmbH,Würzburger Straße,7-13,63619.0,Bad Orb,06052 87-0,info@spessartklinik.de,www.spessartklinik.de,3.0,Spessart-Klinik Bad Orb GmbH,6.0,320,,25.0,,55.0,,,,,,,110.0,,,,,,,,,,,,,,,,,,,,,130.0,,,,,,,,,,,
6.0,435.0,2.0,Knappschafts-Klinik Bad Soden-Salmünster,Knappschaftsweg,2,63628.0,Bad Soden-Salmünster,06056 982-0,bad-soden-verwaltung@kbs.de,www.kbs.de,1.0,Deutsche Rentenversicherung Knappschaft-Bahn-See,6.0,158,,,,,,,,,,,,,,,,,,,,,,,,158.0,,,,,,,,,,,,,,,,,,,
6.0,435.0,2.0,MEDIAN Kinzigtal-Klinik Bad Soden-Salmünster,Parkstraße,7-9,63628.0,Bad Soden-Salmünster,06056 737-0,kontakt.kinzigtal@median-kliniken.de,www.median-kliniken.de/de/median-kinzigtal-klinik-bad-soden-salmuenster,3.0,MEDIAN Kinzigtal-Klinik GmbH & Co. KG,6.0,192,,,,,,,,,,,,,,,,,,,,,,,,89.0,,,,,,,,103.0,,,,,,,,,,,
6.0,435.0,2.0,Rehabilitationsklinik Bellevue,Brüder-Grimm-Straße,20,63628.0,Bad Soden-Salmünster,06056 72-0,bellevue@hamm-kliniken.de,www.hamm-kliniken.de,3.0,Hamm-Kliniken GmbH & Co. KG,6.0,195,,,,,,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,435.0,2.0,Salztal Klinik,Parkstraße,18,63628.0,Bad Soden-Salmünster,06056 745-0,info@salztalklinik.de,www.salztalklinik.de,3.0,Salztal Klinik GmbH,6.0,165,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,
6.0,435.0,2.0,St. Marien Fachklinik für Rehabilitationsmedizin,Pacificusstraße,14,63628.0,Bad Soden-Salmünster,06056 738-0,info@stmarien.net,www.st-marien.net,3.0,Klinik St. Marien GmbH & Co. KG,6.0,185,,,20.0,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,
6.0,436.0,8.0,Therapeutische Einrichtung Eppenhain,Schlossborner Straße,27-31,65779.0,Kelkheim,06198 5898-0,eppenhain@jj-ev.de,www.drogenberatung-jj.de,2.0,Jugendberatung und Jugendhilfe e.V.,6.0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
6.0,437.0,4.0,MEDIAN Klinik Odenwald - Rehaklinik,Ernst-Ludwig-Straße,101-115,64747.0,Breuberg,06163 74-0,odenwald-kontakt@median-kliniken.de,www.median-kliniken.de/de/median-klinik-odenwald-rehabilitation,3.0,MEDIAN Nord GmbH,6.0,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,98.0,,,
6.0,437.0,9.0,Therapeutische Einrichtung Auf der Lenzwiese,Annelsbacher Weg,1,64739.0,Höchst,06163 9338-0,lenzwiese@jj-ev.de,www.drogenberatung-jj.de,2.0,Jugendberatung und Jugendhilfe e.V.,7.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,
6.0,439.0,2.0,Klinik am Park,Parkstraße,7,65307.0,Bad Schwalbach,06124 517-0,klinik-am-park@drv-hessen.de,www.reha-klinik-am-park.de,1.0,Deutsche Rentenversicherung Hessen,6.0,182,,,,,,,,,,,,,,,,,,,,,,,,182.0,,,,,,,,,,,,,,,,,,,
6.0,439.0,2.0,Klinikzentrum Lindenallee,Martha-von-Opel-Weg,42-46,65307.0,Bad Schwalbach,06124 701-0,info@klinikzentrum-lindenallee.de,www.klinikzentrum-lindenallee.de,3.0,Klinikzentrum Lindenallee GmbH,6.0,310,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,60.0,,,170.0,,,,,,,,,,,
6.0,439.0,2.0,Montanus-Klinik,Merianstraße,10,65307.0,Bad Schwalbach,06124 58-0,info.montanus-klinik@drv-oldenburg-bremen.de,www.montanus-klinik.de,1.0,Deutsche Rentenversicherung Oldenburg-Bremen,6.0,145,,,,,,,,,,,,,,,,,,,,,,,,145.0,,,,,,,,,,,,,,,,,,,
6.0,439.0,2.0,Therapiedorf Villa Lilly,Adolphus-Busch-Allee,,65307.0,Bad Schwalbach,06124 7008-0,villalilly@jj-ev.de,www.drogenberatung-jj.de,2.0,Jugendberatung und Jugendhilfe e.V.,7.0,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,,,
6.0,439.0,14.0,MEDIAN Klinik Schlangenbad,Rheingauer Straße,18,65388.0,Schlangenbad,06129 41-0,kontakt.schlangenbad@median-kliniken.de,www.median-kliniken.de/de/median-klinik-schlangenbad,3.0,MEDIAN Reha-Zentrum Schlangenbad GmbH & Co. KG,6.0,174,,,,,,,,,,80.0,,,,,,,,,,,,,,,20.0,,,,,,,74.0,,,,,,,,,,,
6.0,440.0,2.0,Kerckhoff-Rehabilitationszentrum,Ludwigstraße,41,61231.0,Bad Nauheim,06032 999-0,info@kerckhoff-klinik.de,www.kerckhoff-klinik.de,1.0,Kerckhoff-Klinik GmbH,6.0,129,,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,440.0,2.0,Kurpark-Klinik Bad Nauheim,Kurstraße,41-45,61231.0,Bad Nauheim,06032 944-0,info@kurpark-klinik.com,www.kurpark-klinik.com,3.0,Karl Wessel GmbH & Co. KG,6.0,268,,38.0,,,,,,,,,,,,,,,,,,,,,132.0,98.0,,,,,,,,,,,,,,,,,,,
6.0,440.0,2.0,MEDIAN Kaiserberg-Klinik Bad Nauheim,Am Kaiserberg,8-10,61231.0,Bad Nauheim,06032 703-0,kontakt.kaiserberg@median-kliniken.de,www.median-kliniken.de/de/median-kaiserberg-klinik-bad-nauheim,3.0,MEDIAN Kaiserberg-Klinik GmbH & Co. KG,6.0,244,,,,,,,,,,,,,,,,,,,,,,,,119.0,,,125.0,,,,,,,,,,,,,,,,
6.0,440.0,2.0,MEDIAN Klinik am Südpark Bad Nauheim,Zanderstraße,26,61231.0,Bad Nauheim,06032 704-0,kontakt.suedpark@median-kliniken.de,www.median-kliniken.de/de/median-klinik-am-suedpark-bad-nauheim,3.0,MEDIAN Klinik am Südpark GmbH & Co. KG,6.0,275,,,,115.0,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,100.0,,,,,,,,,,,
6.0,440.0,2.0,Park-Klinik,Am Kaiserberg,2-4,61231.0,Bad Nauheim,06032 941-0,info@parkklinik-bad-nauheim.de,www.parkklinik-bad-nauheim.de,3.0,Park-Klinik GmbH & Co. KG Klinik für Rehabilitation und Anschlußheilbehandlung,6.0,165,,,,,,,,,,,,,,,,,,,,,,,,165.0,,,,,,,,,,,,,,,,,,,
6.0,440.0,2.0,Rehabilitationszentrum am Sprudelhof,Ludwigstraße,25-31,61231.0,Bad Nauheim,06032 806-0,rehabilitationszentrum-am-sprudelhof@drv-hessen.de,www.rehabilitationszentrum-am-sprudelhof.de,1.0,Deutsche Rentenversicherung Hessen,6.0,210,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,,,,,,,,,,,
6.0,440.0,2.0,Reha-Zentrum Bad Nauheim Klinik Taunus,Lindenstraße,6,61231.0,Bad Nauheim,06032 341-0,reha-klinik.taunus@drv-bund.de,www.reha-klinik-taunus.de,1.0,Deutsche Rentenversicherung Bund,6.0,212,,102.0,,,,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,440.0,2.0,Reha-Zentrum Bad Nauheim Klinik Wetterau,Zanderstraße,30-32,61231.0,Bad Nauheim,06032 302-0,reha-klinik.wetterau@drv-bund.de,www.reha-klinik-wetterau.de,1.0,Deutsche Rentenversicherung Bund,6.0,181,,,,181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,440.0,8.0,Salus Klinik Friedberg,Warthfeldsiedlung,3,61169.0,Friedberg,06031 7121-0,mail@salus-friedberg.de,www.salus-kliniken.de/friedberg/,3.0,Salus-Klinik GmbH,6.0,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,
6.0,440.0,16.0,Asklepios Neurologische Klinik Bad Salzhausen,Am Hasensprung,6,63667.0,Nidda,06043 804-0,badsalzhausen@asklepios.com,www.asklepios.com/bad-salzhausen,3.0,GKB Klinikbetriebe GmbH,6.0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,
6.0,440.0,16.0,Klinik Rabenstein,Kurstraße,38-42,63667.0,Nidda,06043 806-0,info@klinik-rabenstein.de,www.klinikrabenstein.de,3.0,HKB Klinik GmbH & Co. Klinik Rabenstein KG,6.0,176,,56.0,,,,,,,,,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,,
6.0,532.0,3.0,BDH-Klinik Braunfels gGmbH,Hubertusstraße,3-7,35619.0,Braunfels,06442 936-0,info@bdh-klinik-braunfels.de,www.bdh-klinik-braunfels.de,2.0,BDH Bundesverband Rehabilitation e.V.,6.0,120,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,114.0,,,,,,,,,,,,,,
6.0,532.0,9.0,MEDIAN Klinik Eschenburg,An der Hardt,1-3,35713.0,Eschenburg,02774 9134-0,kontakt.eschenburg@median-kliniken.de,www.median-kliniken.de/de/median-klinik-eschenburg,3.0,MEDIAN Klinik Eschenburg GmbH & Co. KG,6.0,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,,,
6.0,533.0,3.0,MEDIAN Hohenfeld-Klinik Bad Camberg,Hohenfeldstraße,12-14,65520.0,Bad Camberg,06434 29-0,kontakt.hohenfeld@median-kliniken.de,www.median-kliniken.de/de/median-hohenfeld-klinik-bad-camberg,3.0,MEDIAN Hohenfeld-Klinik GmbH & Co. KG,6.0,373,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,,,,,,253.0,,,,,,,,,,,
6.0,533.0,3.0,Medical Park Bad Camberg,Obertorstraße,100-102,65520.0,Bad Camberg,06434 919-0,MPBCRezeption@medicalpark.de,www.medicalpark.de,3.0,Medical Park Bad Camberg GmbH & Co.KG,6.0,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,,,,,,,,,,,,,,
6.0,534.0,3.0,Rheumazentrum Mittelhessen GmbH & Co. KG,Sebastian-Kneipp-Straße,36,35080.0,Bad Endbach,02776 919-0,info@rheumazentrum-mittelhessen.de,www.rheumazentrum-mittelhessen.de,3.0,Storck Verwaltungs GmbH,6.0,36,,,,,,,,,,11.0,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,
6.0,534.0,14.0,Klinik Sonnenblick,Amöneburger Straße,1-6,35043.0,Marburg,06421 295-0,klinik-sonnenblick@drv-hessen.de,www.klinik-sonnenblick.de,1.0,Deutsche Rentenversicherung Hessen,6.0,190,,,,,,130.0,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,
6.0,535.0,7.0,Vogelsbergklinik Dr. Ebel Fachklinik für Psychotherapie und Pschosomatik,Jean-Berlit-Straße,31,36355.0,Grebenhain,06643 701-0,info@vogelsbergklinik.de,www.vogelsbergklinik.de,3.0,Dr. Ebel Fachkliniken GmbH & Co. Vogelsbergklinik KG,6.0,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,,,,,,,,,,,
6.0,611.0,0.0,Habichtswald Reha-Klinik,Wigandstraße,3a,34131.0,Kassel,0561 3108-0,info@habichtswald-reha-klinik.de,www.habichtswald-reha-klinik.de,3.0,Habichtswaldklinik Werner Wilhelm Wicker GmbH & Co. KG,6.0,285,,50.0,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,,,,,,,,,,,
6.0,631.0,1.0,Klinik & Gesundheitszentrum am Kurpark,Lindenstraße,5,36364.0,Bad Salzschlirf,06648 54-0,info@kurparkklinik-badsalzschlirf.de,,3.0,Klinik und Gesundheitszentrum am Kurpark GmbH,6.0,105,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,40.0,,,,,
6.0,631.0,1.0,Rehabilitationsklinik Naturana,Bonifatiusstraße,7,36364.0,Bad Salzschlirf,06648 58-0,info@rehaklinik-naturana.de,www.rehaklinik-naturana.de,3.0,Gesellschaft für neurologische und orthopädische Rehabilitation Bad Salzschlirf mbH,6.0,128,,,,,,,,,,,,,,,,,,,,,,,,98.0,,,,,30.0,,,,,,,,,,,,,,
6.0,631.0,1.0,TOMESA-Fachklinik & Gesundheitszentrum,Riedstraße,19,36364.0,Bad Salzschlirf,06648 55-0,info@tomesa.de,www.tomesa.de,3.0,Tomesa Fachklinik F & M GmbH,6.0,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,
6.0,631.0,2.0,Neue Rhön Fachklinik für Suchterkrankungen,Mahlertshof,4,36151.0,Burghaun,06652 991-0,info@neue-rhoen.de,www.neue-rhoen.de,2.0,Gesellschaft zur Beratung und Behandlung bei Suchterkrankungen gGmbH,6.0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,
6.0,631.0,10.0,Kliniken Küppelsmühle Rhön-Klinik GmbH,Fritz-Stamer-Straße,9,36129.0,Gersfeld,06654 15-0,info@rhoen-klinik.de,www.rhoen-klinik.de,3.0,Kliniken Küppelsmühle Rhön-Klinik GmbH,6.0,105,,,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,,,,
6.0,631.0,10.0,Schlosspark-Klinik,Fritz-Stamer-Straße,11,36129.0,Gersfeld,06654 16-0,klinik@dr-von-rosen.de,www.dr-von-rosen.de,3.0,Dr. med. Martin Freiherr von Rosen,6.0,17,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,632.0,2.0,Klinik Am Hainberg,Ludwig-Braun-Straße,32,36251.0,Bad Hersfeld,06621 173-0,info@klinikamhainberg.de,www.klinik-am-hainberg.de,1.0,Klinik Am Hainberg GmbH,6.0,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,,,,,,,,,,,
6.0,632.0,2.0,MEDIAN Klinik Wigbertshöhe,Am Hainberg,10-20,36251.0,Bad Hersfeld,06621 185-0,wigbertshoehe-kontakt@median-kliniken.de,www.median-kliniken.de/de/median-klinik-wigbertshoehe,3.0,MEDIAN Nord GmbH,6.0,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,,
6.0,632.0,2.0,Vitalisklinik Bad Hersfeld,Am Weinberg,3,36251.0,Bad Hersfeld,06621 205-0,info@vitalisklinik.de,www.vitalisklinik.de,1.0,Vitalisklinik Bad Hersfeld GmbH,6.0,196,,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,632.0,18.0,Herz-Kreislauf-Zentrum Klinikum Hersfeld-Rotenburg,Heinz-Meise-Straße,100,36199.0,Rotenburg,06623 88-0,info@hkz-rotenburg.de,www.hkz-rotenburg.de,1.0,Herz-Kreislauf-Zentrum Klinikum Hersfeld-Rotenburg GmbH,6.0,138,,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,
6.0,632.0,20.0,MEDIAN Klinik Richelsdorf,Am Kirchrain,2a,36208.0,Wildeck,06626 9222-0,richelsdorf-kontakt@median-kliniken.de,www.median-kliniken.de/de/median-klinik-richelsdorf,3.0,MEDIAN Nord GmbH,6.0,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,,,
6.0,633.0,2.0,Carolinum Dr. Ebel Fachklinik,Mündener Straße,9-13,34385.0,Bad Karlshafen,05672 181-0,info@carolinum.com,www.carolinum.com,3.0,Dr. Ebel Fachkliniken GmbH & Co. Rehabilitationsklinik Carolinum KG,6.0,215,,,45.0,,,,,,,,,,,,,,,,,,,,,120.0,,,,,50.0,,,,,,,,,,,,,,
6.0,633.0,5.0,Fachklinik Fürstenwald,Grundweg,2-4,34379.0,Calden,05609 629-0,info@fachklinik-fuerstenwald.de,www.fachklinik-fuerstenwald.de,2.0,Hephata Hessisches Diakoniezentrum e.V.,6.0,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,
6.0,634.0,27.0,Hardtwaldklinik I,Hardtstraße,31,34596.0,Bad Zwesten,05626 87-0,info@hardtwaldklinik1.de,www.wicker.de/kliniken/hardtwaldklinik-i,3.0,Hardtwaldklinik I Werner Wicker GmbH & Co. KG,6.0,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,,,97.0,,,,,,,,,,,
6.0,634.0,27.0,Hardtwaldklinik II,Hardtstraße,32,34596.0,Bad Zwesten,05626 88-0,info@hardtwaldklinik2.de,www.wicker.de/kliniken/hardtwaldklinik-ii,3.0,"Hardtwaldklinik II, Fachklinik für psychogene Erkrankungen Wicker GmbH & Co. KG",6.0,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,,,,,,,,,,,
6.0,635.0,3.0,Asklepios Fachklinik Fürstenhof,Brunnenallee,39,34537.0,Bad Wildungen,05621 704-03,fuerstenhof.badwildungen@asklepios.com,www.asklepios.com,3.0,Asklepios Klinik Fürstenhof Bad Wildungen GmbH,6.0,156,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,43.0,,,70.0,,,,,,,,,,,
6.0,635.0,3.0,Asklepios Helenenklinik,Laustraße,35,34537.0,Bad Wildungen,05621 85-0,helenenklinik.badwildungen@asklepios.com,www.asklepios.com,3.0,Asklepios Klinik Bad Wildungen GmbH,6.0,112,,,,,,,,10.0,,,,,,,,,,,,,,,77.0,25.0,,,,,,,,,,,,,,,,,,,
6.0,635.0,3.0,Gesundheitszentrum Helenenquelle,Dr.-Born-Straße,7,34537.0,Bad Wildungen,05621 707-0,info@helenenquelle.de,www.helenenquelle.de,3.0,Zeiss Sanatorien GmbH & Co. KG,6.0,246,246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,635.0,3.0,Klinik am Homberg,Herzog-Georg-Weg,2,34537.0,Bad Wildungen,05621 793-0,info@klinik-am-homberg.de,www.klinik-am-homberg.de,3.0,Klinik am Homberg Wicker GmbH & Co. KG,6.0,290,,,,,,,,,,,,,,,,,,,,,,,,127.0,,,,,,,,163.0,,,,,,,,,,,
6.0,635.0,3.0,Klinik am Kurpark,Ziergartenstraße,19,34537.0,Bad Wildungen,05621 702-0,info@klinik-am-kurpark.de,www.klinik-am-kurpark.de,3.0,Klinik am Kurpark Reinhardshausen GmbH,6.0,228,,,,,,,,,,,,,,,,,,,,,,,228.0,,,,,,,,,,,,,,,,,,,,
6.0,635.0,3.0,Klinik Birkental,Zur Herche,2,34537.0,Bad Wildungen,05621 76-0,verwaltung-birkental@kliniken-hartenstein.de,www.kliniken-hartenstein.de,3.0,Kliniken Hartenstein GmbH & Co. KG,6.0,249,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,,,,124.0,,,,,,,,,,,
6.0,635.0,3.0,Klinik Quellental,Dr.-Herbert-Kienle-Straße,6,34537.0,Bad Wildungen,05621 75-0,verwaltung-quellental@kliniken-hartenstein.de,www.kliniken-hartenstein.de,3.0,Kliniken Hartenstein GmbH & Co. KG,6.0,254,,,,,,,,,,,,,,,,,,,,,,,254.0,,,,,,,,,,,,,,,,,,,,
6.0,635.0,3.0,Klinik Reinhardshöhe,Quellenstraße,8-12,34537.0,Bad Wildungen,05621 705-0,info@klinik-reinhardshoehe.de,https://ebel-kliniken.com/klinik-reinhardshoehe-bad-wildungen/,3.0,Klinik Reinhardshöhe GmbH,6.0,180,,,,,,130.0,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,
6.0,635.0,3.0,Klinik Wildetal,Günter-Hartenstein-Straße,8,34537.0,Bad Wildungen,05621 88-0,verwaltung-wildetal@kliniken-hartenstein.de,www.kliniken-hartenstein.de,3.0,Kliniken Hartenstein GmbH & Co. KG,6.0,250,,,,,,,,,,,,,,,,,,,,,,,165.0,85.0,,,,,,,,,,,,,,,,,,,
6.0,635.0,3.0,m&i-Parkland-Klinik Bad Wildungen,Im Kreuzfeld,6,34537.0,Bad Wildungen,05621 706-0,info@parkland-klinik.de,www.parkland-klinik.de,3.0,m & i-Parkland-Klinik GmbH,6.0,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,
6.0,635.0,3.0,MEDIAN Klinik Mühlengrund Bad Wildungen,Günter-Hartenstein-Straße,25,34537.0,Bad Wildungen,05621 82-0,kontakt.badwildungen@median-kliniken.de,www.median-kliniken.de/de/median-klinik-muehlengrund-bad-wildungen,3.0,MEDIAN Klinik Mühlengrund GmbH,6.0,534,,,,45.0,,,20.0,,,,,,,,,,,,,,,,,165.0,,,,,154.0,,,125.0,,,,,,,,,,,25.0
6.0,635.0,3.0,MEDICLIN Reha-Zentrum am Hahnberg,Ziergartenstraße,9,34537.0,Bad Wildungen,05621 796-0,info.hahnberg@mediclin.de,www.mediclin-badwildungen.de,3.0,MediClin GmbH & Co. KG,6.0,225,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,125.0,,,,,,,,,,,
6.0,635.0,3.0,Neurologische Klinik Westend,Dr.-Born-Straße,9,34537.0,Bad Wildungen,05621 794-0,info@neurologische-klinik-westend.de,www.neurologische-klinik-westend.de,3.0,Neurologische Klinik Westend Wicker GmbH & Co. OHG,6.0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,
6.0,635.0,3.0,Reha-Klinik Reinhardsquelle,Carl-Zeiss-Allee,5,34537.0,Bad Wildungen,05621 808-0,info@zeiss-kliniken.de,www.zeiss-kliniken.de,3.0,Zeiss Sanatorien GmbH & Co. KG,6.0,210,,3.0,,,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,145.0,,,,,,,,,,,
6.0,635.0,3.0,Rheumaklinik Bad Wildungen,Am Katzenstein,2,34537.0,Bad Wildungen,05621 797-0,info.rheumaklinik-bw@drv-oldenburg-bremen.de,www.rheumaklinik-bw.de,1.0,Deutsche Rentenversicherung Oldenburg-Bremen,6.0,153,,,,,,,,,,80.0,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,
6.0,635.0,3.0,Wicker Klinik,Fürst-Friedrich-Straße,2-4,34537.0,Bad Wildungen,05621 792-0,info@wicker-klinik.de,www.wicker-klinik.de,3.0,Wicker Klinik Werner Wicker GmbH & Co. KG,6.0,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,,120.0,,,,,,,,,,,
6.0,636.0,1.0,Klinik Hoher Meißner,Hardtstraße,36,37242.0,Bad Sooden-Allendorf,05652 55-0,info@reha-klinik.de,www.wicker.de/kliniken/klinik-hoher-meissner/,3.0,Klinik Hoher Meißner Werner und Marianne Wicker GmbH & Co. KG,6.0,256,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,,,169.0,,,,,,,,,,,,,,
6.0,636.0,1.0,Klinik Kurhessen,Am Haintor,7,37242.0,Bad Sooden-Allendorf,05652 953-0,klinik.kurhessen@drv-hessen.de,www.klinik-kurhessen.de,1.0,Deutsche Rentenversicherung Hessen,6.0,182,,,,,,,,,,,,,,,70.0,,,,,,,,,112.0,,,,,,,,,,,,,,,,,,,
6.0,636.0,1.0,Klinik Werraland Zentrum für Familiengesundheit,Balzerbornweg,2,37242.0,Bad Sooden-Allendorf,05652 955-0,info@klinik-werraland.de,www.klinik-werraland.de,1.0,Werraland Stiftung für Familiengesundheit,6.0,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,,,,,,,,,
6.0,636.0,1.0,Reha-Zentrum Bad Sooden-Allendorf Klinik Werra,Berliner Straße,3,37242.0,Bad Sooden-Allendorf,05652 951-0,reha-klinik.werra@drv-bund.de,www.reha-klinik-werra.de,1.0,Deutsche Rentenversicherung Bund,6.0,256,,,,,,,,,,,,,,,,,,,,,,,,176.0,,,,,,,,80.0,,,,,,,,,,,
6.0,636.0,1.0,Sonnenberg-Klinik Werner Wicker GmbH & Co. KG,Hardtstraße,13,37242.0,Bad Sooden-Allendorf,05652 54-1,info@sonnenberg-klinik.de,www.sonnenberg-klinik.de,3.0,Sonnenberg-Klinik Werner Wicker GmbH & Co. KG,6.0,237,,,,,,159.0,,,,,,,,,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,
